6481,Fullerton Municipal Airport,Fullerton,United States,FUL,KFUL,33.872002,-117.980003
3472,Gainesville Regional Airport,Gainesville,United States,GNV,KGNV,29.690100,-82.271797
11082,Galesburg Municipal Airport,Galesburg,United States,GBG,KGBG,40.938000,-90.431099
8759,Galion Municipal Airport,Galion,United States,GQQ,KGQQ,40.753399,-82.723801
4340,Gallup Municipal Airport,Gallup,United States,GUP,KGUP,35.511101,-108.789001
6715,Gambell Airport,Gambell,United States,GAM,PAGM,63.766800,-171.733002
3497,Garden City Regional Airport,Garden City,United States,GCK,KGCK,37.927502,-100.723999
6956,Gary Chicago International Airport,Gary,United States,GYY,KGYY,41.616299,-87.412804
3448,General Edward Lawrence Logan International Airport,Boston,United States,BOS,KBOS,42.364300,-71.005203
3717,General Mitchell International Airport,Milwaukee,United States,MKE,KMKE,42.947201,-87.896599
4046,General Wayne A. Downing Peoria International Airport,Peoria,United States,PIA,KPIA,40.664200,-89.693298
8560,Genesee County Airport,Batavia,United States,GVQ,KGVQ,43.031700,-78.167603
3550,George Bush Intercontinental Houston Airport,Houston,United States,IAH,KIAH,29.984400,-95.341400
8792,Georgetown County Airport,Georgetown,United States,GGE,KGGE,33.311699,-79.319603
8811,Georgetown Municipal Airport,Georgetown,United States,GTU,KGTU,30.678801,-97.679398
3685,Gerald R. Ford International Airport,Grand Rapids,United States,GRR,KGRR,42.880798,-85.522797
7983,Gila Bend Municipal Airport,Gila Bend,United States,E63,KE63,32.958099,-112.678001
4296,Gillette Campbell County Airport,Gillette,United States,GCC,KGCC,44.348900,-105.539001
8646,Gladwin Zettel Memorial Airport,Gladwin,United States,GDW,KGDW,43.970600,-84.474998
9139,Glendale Municipal Airport,Glendale,United States,GEU,KGEU,33.526901,-112.294998
4273,Golden Triangle Regional Airport,Columbus Mississippi,United States,GTR,KGTR,33.450298,-88.591400
7185,Golovin Airport,Golovin,United States,GLV,PAGL,64.550499,-163.007004
3442,Grand Forks International Airport,Grand Forks,United States,GFK,KGFK,47.949299,-97.176102
4063,Grand Junction Regional Airport,Grand Junction,United States,GJT,KGJT,39.122398,-108.527000
6849,Grand Marais Cook County Airport,Grand Marais,United States,GRM,KCKC,47.838299,-90.382896
8604,Grand Strand Airport,North Myrtle Beach,United States,CRE,KCRE,33.811699,-78.723900
3605,Grant County International Airport,Grant County Airport,United States,MWH,KMWH,47.207699,-119.320000
3439,Grants-Milan Municipal Airport,Grants,United States,GNT,KGNT,35.167301,-107.902000
7013,Great Bend Municipal Airport,Great Bend,United States,GBN,KGBD,38.344299,-98.859200
3880,Great Falls International Airport,Great Falls,United States,GTF,KGTF,47.481998,-111.371002
8474,Greater Cumberland Regional Airport,Cumberland,United States,CBE,KCBE,39.615398,-78.760902
3639,Greater Kankakee Airport,Kankakee,United States,IKK,KIKK,41.071400,-87.846298
3622,Greater Rochester International Airport,Rochester,United States,ROC,KROC,43.118900,-77.672401
11098,Greeley–Weld County Airport,Greeley,United States,GXY,KGXY,40.437401,-104.633003
6958,Greenbrier Valley Airport,Lewisburg,United States,LWB,KLWB,37.858299,-80.399498
11005,Greenville Downtown Airport,Greenville,United States,GMU,KGMU,34.847900,-82.349998
4034,Greenville Spartanburg International Airport,Greenville,United States,GSP,KGSP,34.895699,-82.218903
3588,Greenwood–Leflore Airport,Greenwood,United States,GWO,KGWO,33.494301,-90.084702
3821,Griffing Sandusky Airport,Sandusky,United States,SKY,KSKY,41.433399,-82.652298
3450,Griffiss International Airport,Rome,United States,RME,KRME,43.233799,-75.406998
4270,Groton New London Airport,Groton CT,United States,GON,KGON,41.330101,-72.045097
10129,Grove Municipal Airport,Grove,United States,GMJ,KGMJ,36.606800,-94.738602
4038,Gulfport Biloxi International Airport,Gulfport,United States,GPT,KGPT,30.407301,-89.070099
7051,Gunnison Crested Butte Regional Airport,Gunnison,United States,GUC,KGUC,38.533901,-106.932999
5960,Gustavus Airport,Gustavus,United States,GST,PAGS,58.425301,-135.707001
11084,Guymon Municipal Airport,Guymon,United States,GUY,KGUY,36.685101,-101.508003
5963,Haines Airport,Haines,United States,HNS,PAHN,59.243801,-135.524002
10360,Half Moon Bay Airport,Half Moon Bay,United States,HAF,KHAF,37.513401,-122.500999
3445,Hana Airport,Hana,United States,HNM,PHHN,20.795601,-156.014008
4025,Hancock County-Bar Harbor Airport,Bar Harbor,United States,BHB,KBHB,44.450001,-68.361504
8305,Harris County Airport,Pine Mountain,United States,PIM,KPIM,32.840698,-84.882401
3542,Harrisburg International Airport,Harrisburg,United States,MDT,KMDT,40.193501,-76.763397
3780,Hartford Brainard Airport,Hartford,United States,HFD,KHFD,41.736698,-72.649399
10133,Hartsville Regional Airport,Hartsville,United States,HVS,KHVS,34.403099,-80.119202
8951,Hattiesburg Bobby L Chain Municipal Airport,Hattiesburg,United States,HBG,KHBG,31.264799,-89.252800
5759,Hattiesburg Laurel Regional Airport,Hattiesburg/Laurel,United States,PIB,KPIB,31.467100,-89.337097
3604,Havre City County Airport,Havre,United States,HVR,KHVR,48.542999,-109.762001
7014,Hays Regional Airport,Hays,United States,HYS,KHYS,38.842201,-99.273201
8473,Hazleton Municipal Airport,Hazleton,United States,HZL,KHZL,40.986801,-75.994904
7242,Healy River Airport,Healy,United States,HKB,PAHV,63.866199,-148.968994
4292,Hector International Airport,Fargo,United States,FAR,KFAR,46.920700,-96.815804
3504,Helena Regional Airport,Helena,United States,HLN,KHLN,46.606800,-111.983002
10144,Henderson Oxford Airport,Oxford,United States,HNZ,KHNZ,36.361599,-78.529198
8005,Henry Tift Myers Airport,Tifton,United States,TMA,KTMA,31.429001,-83.488503
3547,Hickory Regional Airport,Hickory,United States,HKY,KHKY,35.741100,-81.389503
3702,Hillsboro Municipal Airport,Hillsboro,United States,INJ,KINJ,32.083500,-97.097198
3415,Hilo International Airport,Hilo,United States,ITO,PHTO,19.721399,-155.048004
8314,Hilton Head Airport,Hilton Head Island,United States,HHH,KHXD,32.224400,-80.697502
3850,Hobart Regional Airport,Hobart,United States,HBR,KHBR,34.991317,-99.051313
5962,Holy Cross Airport,Holy Cross,United States,HCR,PAHC,62.188301,-159.774994
3664,Homer Airport,Homer,United States,HOM,PAHO,59.645599,-151.477005
3798,Homestead ARB Airport,Homestead,United States,HST,KHST,25.488600,-80.383598
3728,Honolulu International Airport,Honolulu,United States,HNL,PHNL,21.318701,-157.921997
6716,Hooper Bay Airport,Hooper Bay,United States,HPB,PAHP,61.523899,-166.147003
10134,Horace Williams Airport,Chapel Hill,United States,IGX,KIGX,35.935001,-79.065902
5732,Houghton County Memorial Airport,Hancock,United States,CMX,KCMX,47.168400,-88.489098
3509,Houlton International Airport,Houlton,United States,HUL,KHUL,46.123100,-67.792099
7107,Hughes Airport,Hughes,United States,HUS,PAHU,66.041100,-154.263001
11862,Huntsville Regional Airport,Huntsville,United States,HTV,KUTS,30.746901,-95.587196
3491,Huron Regional Airport,Huron,United States,HON,KHON,44.385201,-98.228500
7108,Huslia Airport,Huslia,United States,HSL,PAHL,65.697899,-156.350998
7035,Hutchinson Municipal Airport,Hutchinson,United States,HUT,KHUT,38.065498,-97.860603
9773,Hyde County Airport,Engelhard,United States,7W6,K7W6,35.562401,-75.955200
4100,Idaho Falls Regional Airport,Idaho Falls,United States,IDA,KIDA,43.514599,-112.070999
6763,Igiugig Airport,Igiugig,United States,IGG,PAIG,59.324001,-155.901993
3579,Igor I Sikorsky Memorial Airport,Stratford,United States,BDR,KBDR,41.163502,-73.126198
3429,Iliamna Airport,Iliamna,United States,ILI,PAIL,59.754398,-154.910996
9102,Immokalee Regional Airport,Immokalee ,United States,IMM,KIMM,26.433201,-81.401001
3689,Imperial County Airport,Imperial,United States,IPL,KIPL,32.834202,-115.579002
11090,Independence Municipal Airport,Independence,United States,IDP,KIDP,37.158401,-95.778397
3419,Indian Mountain LRRS Airport,Indian Mountains,United States,UTO,PAIM,65.992798,-153.703995
3585,Indianapolis International Airport,Indianapolis,United States,IND,KIND,39.717300,-86.294403
8409,Indianapolis Metropolitan Airport,Indianapolis,United States,UMP,KUMP,39.935200,-86.044998
7767,Indianola Municipal Airport,New York,United States,IDL,KIDL,33.485699,-90.678902
7120,Inyokern Airport,Inyokern,United States,IYK,KIYK,35.658798,-117.830002
8833,Iosco County Airport,East Tawas,United States,ECA,K6D9,44.312801,-83.422302
8925,Iowa City Municipal Airport,Iowa City,United States,IOW,KIOW,41.639198,-91.546501
3947,Ithaca Tompkins Regional Airport,Ithaca,United States,ITH,KITH,42.491001,-76.458397
8460,Jack Edwards Airport,Gulf Shores,United States,JKA,KJKA,30.290501,-87.671799
4027,Jackson Hole Airport,Jacksn Hole,United States,JAC,KJAC,43.607300,-110.737999
3580,Jackson-Medgar Wiley Evers International Airport,Jackson,United States,JAN,KJAN,32.311199,-90.075897
3712,Jacksonville International Airport,Jacksonville,United States,JAX,KJAX,30.494101,-81.687897
7646,Jacqueline Cochran Regional Airport,Palm Springs,United States,TRM,KTRM,33.626701,-116.160004
3627,James M Cox Dayton International Airport,Dayton,United States,DAY,KDAY,39.902401,-84.219398
5745,Jamestown Regional Airport,Jamestown,United States,JMS,KJMS,46.929699,-98.678200
6447,Jefferson City Memorial Airport,Jefferson City,United States,JEF,KJEF,38.591202,-92.156097
8511,Jesup Wayne County Airport,Jesup,United States,JES,KJES,31.554001,-81.882500
10128,Jim Hamilton L.B. Owens Airport,Columbia,United States,CUB,KCUB,33.970501,-80.995201
3797,John F Kennedy International Airport,New York,United States,JFK,KJFK,40.639801,-73.778900
8430,John H Batten Airport,Racine,United States,RAC,KRAC,42.760601,-87.815201
4169,John Murtha Johnstown Cambria County Airport,Johnstown,United States,JST,KJST,40.316101,-78.833900
3867,John Wayne Airport-Orange County Airport,Santa Ana,United States,SNA,KSNA,33.675701,-117.867996
8496,Joliet Regional Airport,Joliet,United States,JOT,KJOT,41.517799,-88.175499
4354,Joplin Regional Airport,Joplin,United States,JLN,KJLN,37.151798,-94.498299
3492,Juneau International Airport,Juneau,United States,JNU,PAJN,58.355000,-134.576004
3456,Kahului Airport,Kahului,United States,OGG,PHOG,20.898600,-156.429993
7143,Kake Airport,Kake,United States,AFE,PAFE,56.961399,-133.910004
4039,Kalamazoo Battle Creek International Airport,Kalamazoo,United States,AZO,KAZO,42.234901,-85.552101
5989,Kalaupapa Airport,Molokai,United States,LUP,PHLU,21.211000,-156.973999
5964,Kalskag Airport,Kalskag,United States,KLG,PALG,61.536301,-160.341003
6717,Kaltag Airport,Kaltag,United States,KAL,PAKV,64.319099,-158.740997
3458,Kansas City International Airport,Kansas City,United States,MCI,KMCI,39.297600,-94.713898
3796,Kapalua Airport,Lahania-kapalua,United States,JHM,PHJH,20.962900,-156.673004
11134,Karl Stefan Memorial Airport,Norfolk  Nebraska,United States,OFK,KOFK,41.985500,-97.435097
7161,Karluk Airport,Karluk,United States,KYK,PAKY,57.567101,-154.449997
7094,Kasigluk Airport,Kasigluk,United States,KUK,PFKA,60.874401,-162.524002
3628,Kenai Municipal Airport,Kenai,United States,ENA,PAEN,60.573101,-151.244995
6878,Kenosha Regional Airport,Kenosha,United States,ENW,KENW,42.595699,-87.927803
8667,Keokuk Municipal Airport,Keokuk,United States,EOK,KEOK,40.459900,-91.428497
3808,Ketchikan International Airport,Ketchikan,United States,KTN,PAKT,55.355598,-131.714005
3875,Key West International Airport,Key West,United States,EYW,KEYW,24.556101,-81.759598
11837,Kimble County Airport,Junction,United States,JCT,KJCT,30.511299,-99.763496
6765,King Cove Airport,King Cove,United States,KVC,PAVC,55.116299,-162.266006
3794,King Salmon Airport,King Salmon,United States,AKN,PAKN,58.676800,-156.649002
7201,Kipnuk Airport,Kipnuk,United States,KPN,PAKI,59.932999,-164.031006
5744,Kirksville Regional Airport,Kirksville,United States,IRK,KIRK,40.093498,-92.544899
6993,Kissimmee Gateway Airport,Kissimmee,United States,ISM,KISM,28.289801,-81.437103
6719,Kivalina Airport,Kivalina,United States,KVL,PAVL,67.736198,-164.563004
5750,Klamath Falls Airport,Klamath Falls,United States,LMT,KLMT,42.156101,-121.733002
7205,Klawock Airport,Klawock,United States,KLW,PAKW,55.579201,-133.076004
4026,Knox County Regional Airport,Rockland,United States,RKD,KRKD,44.060101,-69.099197
8296,Knoxville Downtown Island Airport,Knoxville,United States,DKX,KDKX,35.963902,-83.873901
7180,Kobuk Airport,Kobuk,United States,OBU,PAOB,66.912300,-156.897003
3531,Kodiak Airport,Kodiak,United States,ADQ,PADQ,57.750000,-152.494003
11077,Kokomo Municipal Airport,Kokomo,United States,OKK,KOKK,40.528198,-86.058998
7101,Koliganek Airport,Koliganek,United States,KGK,PAJZ,59.726601,-157.259003
3514,Kona International At Keahole Airport,Kona,United States,KOA,PHKO,19.738800,-156.046005
7213,Kongiganak Airport,Kongiganak,United States,KKH,PADY,59.960800,-162.880997
7207,Kotlik Airport,Kotlik,United States,KOT,PFKO,63.030602,-163.533005
7190,Koyuk Alfred Adams Airport,Koyuk,United States,KKA,PAKK,64.939499,-161.154007
7208,Koyukuk Airport,Koyukuk,United States,KYU,PFKU,64.876099,-157.727005
7095,Kwethluk Airport,Kwethluk,United States,KWT,PFKW,60.790298,-161.444000
7096,Kwigillingok Airport,Kwigillingok,United States,KWK,PAGG,59.876499,-163.169005
7071,L M Clayton Airport,Wolf Point,United States,OLF,KOLF,48.094501,-105.574997
4044,La Crosse Municipal Airport,La Crosse,United States,LSE,KLSE,43.879002,-91.256699
11102,La Grande/Union County Airport,La Grande,United States,LGD,KLGD,45.290199,-118.007004
3697,La Guardia Airport,New York,United States,LGA,KLGA,40.777199,-73.872597
4227,La Junta Municipal Airport,La Junta,United States,LHX,KLHX,38.049702,-103.509003
3493,Lafayette Regional Airport,Lafayette,United States,LFT,KLFT,30.205299,-91.987602
8302,Lagrange Callaway Airport,LaGrange,United States,LGC,KLGC,33.008900,-85.072601
3513,Lake Charles Regional Airport,Lake Charles,United States,LCH,KLCH,30.126101,-93.223297
6994,Lake City Gateway Airport,Lake City,United States,LCQ,KLCQ,30.181999,-82.576897
7061,Lake Cumberland Regional Airport,Somerset,United States,SME,KSME,37.053398,-84.615898
7586,Lake Havasu City Airport,Lake Havasu City,United States,HII,KHII,34.571098,-114.358002
8777,Lake Placid Airport,Lake Placid,United States,LKP,KLKP,44.264500,-73.961899
4262,Lake Tahoe Airport,South Lake Tahoe,United States,TVL,KTVL,38.893902,-119.995003
9188,Lakefront Airport,New Orleans,United States,NEW,KNEW,30.042400,-90.028297
7732,Lakeland Linder Regional Airport,Lakeland,United States,LAL,KLAL,27.988899,-82.018600
4342,Lamar Municipal Airport,Lamar,United States,LAA,KLAA,38.069698,-102.688004
3678,Lambert St Louis International Airport,St. Louis,United States,STL,KSTL,38.748699,-90.370003
11093,Lampasas Airport,Lampasas,United States,LZZ,KLZZ,31.106199,-98.195900
3851,Lanai Airport,Lanai,United States,LNY,PHNY,20.785601,-156.951004
5751,Lancaster Airport,Lancaster,United States,LNS,KLNS,40.121700,-76.296097
5746,Laramie Regional Airport,Laramie,United States,LAR,KLAR,41.312099,-105.675003
11092,Larned Pawnee County Airport,Larned,United States,LQR,KLQR,38.208599,-99.085999
7162,Larsen Bay Airport,Larsen Bay,United States,KLN,PALB,57.535099,-153.977997
4228,Las Cruces International Airport,Las Cruces,United States,LRU,KLRU,32.289398,-106.921997
4225,Las Vegas Municipal Airport,Las Vegas,United States,LVS,KLVS,35.654202,-105.141998
7839,Lawrence J Timmerman Airport,Milwaukee,United States,MWC,KMWC,43.110401,-88.034401
8288,Lawrence Municipal Airport,Lawrence,United States,LWM,KLWM,42.717201,-71.123398
4256,Lawton Fort Sill Regional Airport,Lawton,United States,LAW,KLAW,34.567699,-98.416603
3749,Lea County Regional Airport,Hobbs,United States,HOB,KHOB,32.687500,-103.217003
5749,Lebanon Municipal Airport,Lebanon,United States,LEB,KLEB,43.626099,-72.304199
8935,Lee Airport,Annapolis,United States,ANP,KANP,38.942902,-76.568398
7991,Lee C Fine Memorial Airport,Kaiser Lake Ozark,United States,AIZ,KAIZ,38.096001,-92.549500
8308,Lee Gilmer Memorial Airport,Gainesville,United States,GVL,KGVL,34.272598,-83.830200
10145,Leesburg International Airport,Leesburg,United States,LEE,KLEE,28.823099,-81.808701
4355,Lehigh Valley International Airport,Allentown,United States,ABE,KABE,40.652100,-75.440804
7886,Lewis University Airport,Lockport,United States,LOT,KLOT,41.607300,-88.096199
3945,Lewiston Nez Perce County Airport,Lewiston,United States,LWS,KLWS,46.374500,-117.014999
5752,Lewistown Municipal Airport,Lewistown,United States,LWT,KLWT,47.049301,-109.467003
4341,Liberal Mid-America Regional Airport,Liberal,United States,LBL,KLBL,37.044201,-100.959999
3602,Lihue Airport,Lihue,United States,LIH,PHLI,21.976000,-159.339005
8784,Lima Allen County Airport,Lima,United States,AOH,KAOH,40.706902,-84.026703
3543,Lincoln Airport,Lincoln,United States,LNK,KLNK,40.851002,-96.759201
8550,Linden Airport,Linden,United States,LDJ,KLDJ,40.617401,-74.244598
7629,Livermore Municipal Airport,Livermore,United States,LVK,KLVK,37.693401,-121.820000
6998,Logan-Cache Airport,Logan,United States,LGU,KLGU,41.791199,-111.851997
8771,Lompoc Airport,Lompoc,United States,LPC,KLPC,34.665600,-120.468002
3857,Long Island Mac Arthur Airport,Islip,United States,ISP,KISP,40.795200,-73.100197
6136,Lopez Island Airport,Lopez,United States,LPS,S31,48.483898,-122.938004
8542,Lorain County Regional Airport,Lorain-Elyria,United States,LPR,KLPR,41.344299,-82.177597
7584,Los Alamos Airport,Los Alamos,United States,LAM,KLAM,35.879799,-106.268997
3484,Los Angeles International Airport,Los Angeles,United States,LAX,KLAX,33.942501,-118.407997
3861,Louis Armstrong New Orleans International Airport,New Orleans,United States,MSY,KMSY,29.993401,-90.258003
3829,Lubbock Preston Smith International Airport,Lubbock,United States,LBB,KLBB,33.663601,-101.822998
8747,Luce County Airport,Newberry,United States,ERY,KERY,46.311199,-85.457298
8517,Lumberton Regional Airport,Lumberton,United States,LBT,KLBT,34.609901,-79.059402
8221,Madera Municipal Airport,Madera,United States,MAE,KMAE,36.988602,-120.112000
10169,Madison County Airport,London,United States,UYF,KUYF,39.932701,-83.461998
8512,Madison Municipal Airport,Madison,United States,52A,K52A,33.612099,-83.460403
3735,Majors Airport,Greenvile,United States,GVT,KGVT,33.067799,-96.065300
7000,Malad City Airport,Malad City,United States,MLD,KMLD,42.166599,-112.296997
8789,Malcolm McKinnon Airport,Brunswick,United States,SSI,KSSI,31.151800,-81.391296
7081,Mammoth Yosemite Airport,Mammoth Lakes,United States,MMH,KMMH,37.624100,-118.837997
4011,Manchester Airport,Manchester NH,United States,MHT,KMHT,42.932598,-71.435699
4050,Manhattan Regional Airport,Manhattan,United States,MHK,KMHK,39.140999,-96.670799
7054,Manistee Co Blacker Airport,Manistee,United States,MBL,KMBL,44.272400,-86.246902
11008,Mankato Regional Airport,Mankato,United States,MKT,KMKT,44.221600,-93.918701
7246,Manley Hot Springs Airport,Manley Hot Springs,United States,MLY,PAML,64.997597,-150.643997
7103,Manokotak Airport,Manokotak,United States,KMO,PAMB,58.990200,-159.050003
3815,March ARB Airport,Riverside,United States,RIV,KRIV,33.880699,-117.259003
8641,Marco Island Airport,Marco Island Airport,United States,MRK,KMKY,25.995001,-81.672501
10106,Marfa Municipal Airport,Marfa,United States,MRF,KMRF,30.371099,-104.017997
3433,Marina Municipal Airport,Fort Ord,United States,OAR,KOAR,36.681900,-121.762001
7630,Mariposa Yosemite Airport,Mariposa,United States,RMY,KMPI,37.510899,-120.040001
7097,Marshall Don Hunter Sr Airport,Marshall,United States,MLL,PADM,61.864300,-162.026001
4265,Marthas Vineyard Airport,Vineyard Haven MA,United States,MVY,KMVY,41.393101,-70.614304
9183,Martin State Airport,Baltimore,United States,MTN,KMTN,39.325699,-76.413803
6500,Mason City Municipal Airport,Mason City,United States,MCW,KMCW,43.157799,-93.331299
11299,Mason County Airport,Ludington,United States,LDM,KLDM,43.962502,-86.407898
4128,MBS International Airport,Saginaw,United States,MBS,KMBS,43.532902,-84.079597
3629,Mc Alester Regional Airport,Mcalester,United States,MLC,KMLC,34.882401,-95.783501
3826,Mc Allen Miller International Airport,Mcallen,United States,MFE,KMFE,26.175800,-98.238602
4088,Mc Clellan-Palomar Airport,Carlsbad,United States,CLD,KCRQ,33.128300,-117.279999
7068,Mc Cook Ben Nelson Regional Airport,McCook,United States,MCK,KMCK,40.206299,-100.592003
3704,Mc Kellar Sipes Regional Airport,Jackson,United States,MKL,KMKL,35.599899,-88.915604
3883,Mc Minnville Municipal Airport,Mackminnville,United States,MMV,KMMV,45.194401,-123.136002
10130,Mc Pherson Airport,Mc Pherson,United States,MPR,KMPR,38.352402,-97.691299
7079,McCall Municipal Airport,McCall,United States,MYL,KMYL,44.889702,-116.100998
3877,McCarran International Airport,Las Vegas,United States,LAS,KLAS,36.080101,-115.152000
3676,McGhee Tyson Airport,Knoxville,United States,TYS,KTYS,35.811001,-83.994003
5965,McGrath Airport,Mcgrath,United States,MCG,PAMC,62.952900,-155.606003
7984,McMinn County Airport,Athens,United States,MMI,KMMI,35.397301,-84.562599
11086,Meade Municipal Airport,Meade,United States,MEJ,KMEJ,37.276901,-100.356003
6720,Mekoryuk Airport,Mekoryuk,United States,MYU,PAMY,60.371399,-166.270996
3671,Melbourne International Airport,Melbourne,United States,MLB,KMLB,28.102800,-80.645302
3473,Memphis International Airport,Memphis,United States,MEM,KMEM,35.042400,-89.976700
3618,Menominee Marinette Twin County Airport,Macon,United States,MNM,KMNM,45.126701,-87.638397
6128,Mercer County Airport,Bluefield,United States,BLF,KBLF,37.295799,-81.207703
3610,Merle K (Mudhole) Smith Airport,Cordova,United States,CDV,PACV,60.491798,-145.477997
3453,Metropolitan Oakland International Airport,Oakland,United States,OAK,KOAK,37.721298,-122.221001
3576,Miami International Airport,Miami,United States,MIA,KMIA,25.793200,-80.290604
6130,Mid Delta Regional Airport,Greenville,United States,GLH,KGLH,33.482899,-90.985603
4114,Mid Ohio Valley Regional Airport,PARKERSBURG,United States,PKB,KPKB,39.345100,-81.439201
3754,Middle Georgia Regional Airport,Macon,United States,MCN,KMCN,32.692799,-83.649200
3652,Midland International Airport,Midland,United States,MAF,KMAF,31.942499,-102.202003
3551,Millinocket Municipal Airport,Millinocket,United States,MLT,KMLT,45.647800,-68.685600
3679,Millville Municipal Airport,Millville,United States,MIV,KMIV,39.367802,-75.072197
7245,Minchumina Airport,Lake Minchumina,United States,MHM,PAMH,63.886002,-152.302002
3766,Mineral Wells Airport,Mineral Wells,United States,MWL,KMWL,32.781601,-98.060204
3858,Minneapolis-St Paul International/Wold-Chamberlain Airport,Minneapolis,United States,MSP,KMSP,44.882000,-93.221802
3498,Minot International Airport,Minot,United States,MOT,KMOT,48.259399,-101.279999
4216,Missoula International Airport,Missoula,United States,MSO,KMSO,46.916302,-114.091003
3452,Mobile Downtown Airport,Mobile,United States,BFM,KBFM,30.626801,-88.068100
3782,Mobile Regional Airport,Mobile,United States,MOB,KMOB,30.691200,-88.242798
11840,Mobridge Municipal Airport,Mobridge,United States,MBG,KMBG,45.546501,-100.407997
7026,Mojave Airport,Mojave,United States,MHV,KMHV,35.059399,-118.152000
3705,Molokai Airport,Molokai,United States,MKK,PHMK,21.152901,-157.095993
7655,Monroe County Airport,Bloomington,United States,BMG,KBMG,39.146000,-86.616699
3732,Monroe Regional Airport,Monroe,United States,MLU,KMLU,32.510899,-92.037697
11243,Montauk Airport,Montauk,United States,MTP,KMTP,41.076500,-71.920799
3948,Monterey Peninsula Airport,Monterey,United States,MRY,KMRY,36.587002,-121.843002
6880,Montrose Regional Airport,Montrose CO,United States,MTJ,KMTJ,38.509800,-107.893997
8519,Moore County Airport,Pinehurst-Southern Pines,United States,SOP,KSOP,35.237400,-79.391197
7657,Morristown Municipal Airport,Morristown,United States,MMU,KMMU,40.799400,-74.414902
8187,Morrisville Stowe State Airport,Morrisville,United States,MVL,KMVL,44.534599,-72.613998
10121,Mount Sterling Montgomery County Airport,Mount Sterling,United States,IOB,KIOB,38.058102,-83.979599
5966,Mountain Village Airport,Mountain Village,United States,MOU,PAMO,62.095402,-163.682007
5754,Muskegon County Airport,Muskegon,United States,MKG,KMKG,43.169498,-86.238197
3515,Myrtle Beach International Airport,Myrtle Beach,United States,MYR,KMYR,33.679699,-78.928299
3517,Nantucket Memorial Airport,Nantucket,United States,ACK,KACK,41.253101,-70.060204
7658,Napa County Airport,Napa,United States,APC,KAPC,38.213200,-122.280998
9739,Napakiak Airport,Napakiak,United States,WNA,PANA,60.690300,-161.979004
9744,Napaskiak Airport,Napaskiak,United States,PKA,PAPK,60.702900,-161.778000
4012,Naples Municipal Airport,Naples,United States,APF,KAPF,26.152599,-81.775299
10123,Nappanee Municipal Airport,Nappanee ,United States,C03,KC03,41.446201,-85.934799
3690,Nashville International Airport,Nashville,United States,BNA,KBNA,36.124500,-86.678200
11832,Needles Airport,Needles,United States,EED,KEED,34.766300,-114.623001
7203,Nelson Lagoon Airport,Nelson Lagoon,United States,NLG,PAOU,56.007500,-161.160004
11918,Nenana Municipal Airport,Nenana,United States,ENN,PANN,64.547302,-149.074005
11078,Neodesha Municipal Airport,Neodesha,United States,2K7,K2K7,37.435398,-95.646103
5737,New Bedford Regional Airport,New Bedford,United States,EWB,KEWB,41.676102,-70.956902
3859,New Castle Airport,Wilmington,United States,ILG,KILG,39.678699,-75.606499
11068,New Castle Henry Co. Municipal Airport,New Castle,United States,UWL,KUWL,39.875900,-85.326500
7869,New Century Aircenter Airport,Olathe,United States,JCI,KIXD,38.830898,-94.890297
11852,New Richmond Regional Airport,New Richmond,United States,RNH,KRNH,45.148300,-92.538101
6764,New Stuyahok Airport,New Stuyahok,United States,KNW,PANW,59.449902,-157.328003
3494,Newark Liberty International Airport,Newark,United States,EWR,KEWR,40.692501,-74.168701
8513,Newnan Coweta County Airport,Newnan,United States,CCO,KCCO,33.311600,-84.769798
7086,Newport Municipal Airport,Newport,United States,ONP,KONP,44.580399,-124.057999
3633,Newport News Williamsburg International Airport,Newport News,United States,PHF,KPHF,37.131901,-76.492996
9399,Newton City-County Airport,Newton,United States,EWK,KEWK,38.058201,-97.274498
3630,Niagara Falls International Airport,Niagara Falls,United States,IAG,KIAG,43.107300,-78.946198
8199,Nightmute Airport,Nightmute,United States,NME,PAGT,60.471001,-164.701004
7214,Nikolai Airport,Nikolai,United States,NIB,PAFS,63.018600,-154.358002
6725,Noatak Airport,Noatak,United States,WTK,PAWN,67.566101,-162.975006
3788,Nogales International Airport,Nogales,United States,OLS,KOLS,31.417700,-110.848000
3615,Nome Airport,Nome,United States,OME,PAOM,64.512199,-165.445007
7210,Nondalton Airport,Nondalton,United States,NNL,PANO,59.980202,-154.839005
3611,Norfolk International Airport,Norfolk,United States,ORF,KORF,36.894600,-76.201202
3827,Norfolk Ns (Chambers Fld) Airport,Norfolk,United States,NGU,KNGU,36.937599,-76.289299
3748,Norman Y. Mineta San Jose International Airport,San Jose,United States,SJC,KSJC,37.362598,-121.929001
3781,North Central State Airport,Smithfield,United States,SFZ,KSFZ,41.920799,-71.491402
6877,North Las Vegas Airport,Las Vegas,United States,VGT,KVGT,36.210701,-115.194000
3468,North Perry Airport,Hollywood,United States,HWO,KHWO,26.001200,-80.240700
8295,Northeast Alabama Regional Airport,Gadsden,United States,GAD,KGAD,33.972599,-86.088996
6989,Northeast Florida Regional Airport,St. Augustine Airport,United States,UST,KSGJ,29.959200,-81.339798
11824,Northeast Iowa Regional Airport,Charles City,United States,CCY,KCCY,43.072601,-92.610802
3750,Northeast Philadelphia Airport,Philadelphia,United States,PNE,KPNE,40.081902,-75.010597
